scaled_features,Exited
"[1.0732410343916199,-1.0189022035876123,-0.19729850323293244,0.6974092465410733,0.4301205578365005,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.6607167184735478]",1
"[-1.0652794878379066,-1.0189022035876123,0.6365206166388253,0.19789248614291768,-0.6717504318595564,0.929545633765203,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,0.5056780781958623]",1
"[1.0732410343916199,0.3022212908102134,-0.981508725038834,0.2977958382225488,-1.039040761758242,0.5694124616946118,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,-0.7776754251024559]",1
"[-1.0652794878379066,0.9224027162913254,-0.2264595995883654,-1.0009477388126558,0.7974108877351862,0.36020732779963,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.7409895890759823]",1
"[-1.0652794878379066,0.3022212908102134,-0.34241153157674004,0.2977958382225488,-0.6717504318595564,0.6392808783332874,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.6166892022580359]",1
"[1.0732410343916199,1.0016712864132054,0.3549048009894528,-0.40152762633486905,-0.3044601019608708,0.9302227306391091,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.2445052324895103]",1
"[1.0732410343916199,-1.0189022035876123,0.5380876363418123,0.19789248614291768,-0.6717504318595564,1.3968094192527498,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,0.6840711175620293]",1
"[0.38391362668169987,0.3022212908102134,-0.4872417267310745,-0.8011410346533935,0.06283022793781484,0.5185862313818155,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.6787696278732906]",1
"[0.24006032262343477,0.3022212908102134,-0.9406985202293315,1.7963461194170156,0.4301205578365005,0.9698402160182237,-0.7320491812025733,0.7748578372390554,1.3051274493010556,1.5971579202069934]",1
"[-0.9350621895490867,0.22177636154340621,-0.13615187218672442,-1.200754442971918,-0.6717504318595564,0.8667329107666085,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.4869729106527005]",1
"[1.0732410343916199,0.7560135784030334,0.1783052611984661,0.6974092465410733,-0.6717504318595564,-0.42741590612875263,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.16431325680184947]",1
"[1.0732410343916199,1.4258476464001746,-0.32741148349794097,2.096056175655909,1.1647012176338718,0.4280916922742788,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-1.337448323698124]",1
"[0.08805676431731152,-0.3064004511730728,0.0024726373032519008,-0.8011410346533935,-0.6717504318595564,0.7653265861785129,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,0.40044311430994856]",1
"[0.8397661990948649,0.3022212908102134,-0.48846568988618333,1.7963461194170156,0.7974108877351862,0.962632980351907,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.6070033160657358]",1
"[0.8712311982364116,1.623344785208039,0.07888009435235088,0.09798913406328658,-1.4063310916569278,1.2170128896379548,-0.7320491812025733,-1.2904782399831956,1.3051274493010556,0.9730041025856583]",1
"[1.0494515165025673,-1.0189022035876123,-0.0750259493798461,0.9971193027799666,-0.3044601019608708,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.16578451067463948]",1
"[1.0732410343916199,0.2349356701712523,-0.8055589217595991,1.5965394152577534,-0.6717504318595564,0.4386735667169031,2.751585756430477,-1.2904782399831956,1.3051274493010556,0.6137746044146578]",1
"[-0.8978879044302076,0.19881103530618455,0.7676867199355946,-0.40152762633486905,0.06283022793781484,0.9560430580306565,-0.7320491812025733,-1.2904782399831956,1.3051274493010556,0.2119576305031041]",1
"[1.0732410343916199,-1.0189022035876123,-0.5745918347781527,1.0970226548595978,-0.6717504318595564,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-1.6469046350850964]",1
"[1.0732410343916199,-0.1775217057631011,0.5591515350368993,1.29682935901886,0.7974108877351862,1.0800581993103266,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.9246016131644805]",1
"[-0.733186854715522,1.623344785208039,0.9470982493409043,0.2977958382225488,1.1647012176338718,2.270155915675124,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.06245222364546517]",1
"[-0.17055813397918893,1.0706087280904562,-1.1171359623170947,1.29682935901886,-0.3044601019608708,0.40681709669343946,-0.7320491812025733,-1.2904782399831956,1.3051274493010556,0.6931807073595142]",1
"[0.1304633285474788,0.458496691174649,-0.8533055497028793,-0.2017209221756068,-0.3044601019608708,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.6870194001774883]",1
"[1.0732410343916199,1.623344785208039,-0.4210538587544836,0.2977958382225488,0.06283022793781484,-0.06973976162721823,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,0.7451060711838485]",1
"[1.0732410343916199,-0.423015843764155,0.8237410802448767,0.39769919030217993,0.7974108877351862,1.0811973413719567,-0.7320491812025733,-1.2904782399831956,1.3051274493010556,-1.467300089948767]",1
"[-0.9930206951063657,-0.9742625624141263,-0.2417219052958226,-0.3016242742552379,0.7974108877351862,0.963617064378334,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.8283018489289726]",1
"[-0.19523523492664205,0.3022212908102134,0.2985684683778255,1.196926006939229,0.4301205578365005,0.7366444591608424,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,-1.6144548136490497]",1
"[0.6739086943370269,-1.0189022035876123,-0.15106672730650822,0.2977958382225488,0.7974108877351862,0.8128167357204095,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.5842459172642472]",1
"[1.0732410343916199,0.7092607133586837,0.09520071496442285,-0.2017209221756068,0.7974108877351862,1.7648944904119994,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.9061687163494831]",1
"[1.0732410343916199,0.3022212908102134,-0.18706771227509905,0.39769919030217993,0.4301205578365005,0.9135427255355951,2.751585756430477,-1.2904782399831956,-0.7661605604670605,0.8474026616398473]",1
"[0.070145870664719,-0.31746534494619,1.0495177582782864,0.2977958382225488,1.1647012176338718,0.5928148147426979,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.0631851539563129]",1
"[-1.0652794878379066,0.3022212908102134,-0.6846705264402452,-0.10181757009597567,1.5319915475325574,0.7982952504239003,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,-1.6294694530189764]",1
"[0.8436470792953518,0.16038399484020835,-0.8175532461446976,0.6974092465410733,-0.3044601019608708,1.1487819533183092,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.0982383815074885]",1
"[1.0732410343916199,-1.0189022035876123,-1.6816513099501982,-0.3016242742552379,0.4301205578365005,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.2096867523622212]",1
"[-0.9937716694934847,1.5349933685478363,2.1981904625873447,0.5975058944614422,-1.039040761758242,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.1934478566885458]",1
"[0.06760371485641496,0.3808305555142287,0.11567649428624435,-0.10181757009597567,-0.6717504318595564,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,0.5745227889917779]",1
"[0.9758264949998741,-1.0189022035876123,-0.8701446357421906,-1.1008510908922868,-0.3044601019608708,1.1580324225671066,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,0.5355867750249655]",1
"[-1.0652794878379066,-0.7132596922251128,-0.3646539357056555,-0.7012376825737624,0.7974108877351862,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,0.359449439333819]",1
"[-1.0652794878379066,1.552353544431032,0.4853700273226804,1.396732711098491,-0.3044601019608708,0.4678268575741654,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.8693901759753087]",1
"[1.0732410343916199,-1.0189022035876123,-1.1202793926125256,0.6974092465410733,-0.6717504318595564,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.6031371661353412]",1
"[0.2980247851335579,0.6655270888260126,0.6976370734273624,-0.2017209221756068,-0.3044601019608708,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.9696255622426806]",1
"[-0.30669868790602256,0.3022212908102134,-1.34304320918562,0.8972159507003356,0.4301205578365005,0.3322431931599245,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,1.506145830270579]",1
"[0.7026945545520988,0.3022212908102134,-1.5643650373439257,0.9971193027799666,-1.4063310916569278,0.809808692354065,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-1.0993525536864086]",1
"[-1.0652794878379066,-0.7363935138875898,-0.340090842947536,1.29682935901886,-1.039040761758242,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,0.09993079621767224]",1
"[-1.0652794878379066,0.3022212908102134,0.054109141741363685,0.2977958382225488,-0.6717504318595564,0.3029788080795658,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-1.1632541032765262]",1
"[-1.0652794878379066,-0.21854217577758317,0.2718859186598287,0.8972159507003356,0.06283022793781484,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-1.5227296588916286]",1
"[-0.18168653026206077,-1.0189022035876123,-1.333017499062616,1.196926006939229,0.06283022793781484,1.415279567956635,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,0.8477645611157836]",1
"[0.7156356460286493,1.623344785208039,-0.22317119388743917,-0.10181757009597567,-0.3044601019608708,0.6290166537331437,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-1.4244560283756014]",1
"[1.0732410343916199,0.2067414380550339,-0.08378616711478358,0.19789248614291768,1.1647012176338718,0.20338751403031138,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.450696486974147]",1
"[0.41179885985632647,0.3022212908102134,1.329939598288567,1.8962494714966467,-1.039040761758242,0.7650639524810704,-0.7320491812025733,0.7748578372390554,1.3051274493010556,-0.06929787000791209]",1
"[0.07674977302946866,0.3022212908102134,0.02449156778220949,-0.6013343304941313,-1.4063310916569278,0.4582001938512056,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.5048714750492821]",1
"[-0.2544361989905196,0.621508134087876,-1.0705371149853193,-0.10181757009597567,-1.7736214215556134,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.3633673071405783]",1
"[-0.33759445512914416,-0.14732398277496747,-0.8922581944943413,0.2977958382225488,0.7974108877351862,1.042745735270618,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.1824220996485717]",1
"[-0.25442229166577895,-0.017048369285648433,0.9895138441317849,-0.10181757009597567,-1.039040761758242,0.9564738345842781,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.4438937625505228]",1
"[-0.832170859496726,0.3022212908102134,-2.543351975872974,0.7973125986207045,0.7974108877351862,0.7541972851680873,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.30542295422786]",1
"[1.0732410343916199,1.623344785208039,0.6103918718324923,0.2977958382225488,0.4301205578365005,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,0.6211918774601626]",1
"[1.0732410343916199,1.623344785208039,1.0968849821584634,-0.9010443867330247,-1.7736214215556134,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-1.2000527414032378]",1
"[1.0732410343916199,0.5607482962558618,0.8910029461574287,-0.5014309784145001,0.4301205578365005,0.8123641814960259,1.0097682876139518,0.7748578372390554,-0.7661605604670605,-1.2607684463584168]",1
"[0.8542683743457441,0.3022212908102134,-1.1013390283649613,-0.0019142180163445482,1.5319915475325574,0.7598865686495827,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.6527285285189114]",1
"[-0.9337482081862674,-0.9376455301118639,1.2263381539080367,0.9971193027799666,1.1647012176338718,0.4573377966132734,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.063387847597608]",1
"[0.9634614278201844,0.3022212908102134,1.3933583038977362,-0.40152762633486905,0.06283022793781484,0.46698443003349976,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.5112113887890639]",1
"[1.0732410343916199,0.8044465747491599,-0.11364220785220504,0.49760254238181106,-0.3044601019608708,0.22032838362406515,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,0.7354541946195564]",1
"[0.3520511833586439,-1.0189022035876123,0.2568457962014237,-0.6013343304941313,-0.3044601019608708,0.18062352245176214,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.6823746839599492]",1
"[1.0732410343916199,-1.0189022035876123,-0.639947690170481,0.39769919030217993,-0.6717504318595564,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,0.22204281859909578]",1
"[-1.0652794878379066,0.3022212908102134,0.4347886214564995,1.196926006939229,1.5319915475325574,0.46937916967486654,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,0.5923188674220147]",1
"[1.0732410343916199,-1.0189022035876123,-1.2186324385774234,0.7973125986207045,-1.039040761758242,-1.3342758555096281,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.671286947336721]",1
"[0.6003643987611067,-1.0189022035876123,-0.5598860600680867,0.19789248614291768,0.7974108877351862,0.8241351446981955,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.5703921079862623]",1
"[1.0732410343916199,0.8986772374841622,-0.6745830052588815,0.09798913406328658,0.7974108877351862,0.07152527180395855,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,-0.08669457241431601]",1
"[-0.0978384319166082,0.3022212908102134,-0.03861753421415537,-0.0019142180163445482,1.1647012176338718,1.0040244573287114,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.14582143081111415]",1
"[1.0732410343916199,1.4324223276064048,-0.040141778103656454,0.6974092465410733,-0.3044601019608708,0.4543142196965767,1.0097682876139518,-1.2904782399831956,-0.7661605604670605,1.5068752975323412]",1
"[-1.0652794878379066,-0.6649964199523436,-1.1286731683019833,0.7973125986207045,-1.4063310916569278,0.10132829565383122,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,1.2791749519122533]",1
"[1.0732410343916199,-0.8703785653604805,-0.6854111261245407,1.6964427673373845,-1.039040761758242,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,0.44356072751624814]",1
"[1.0732410343916199,-1.0189022035876123,-0.5430876409153561,0.39769919030217993,-0.3044601019608708,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.007214444492649551]",1
"[-0.6789452722745732,0.5408887263409974,-0.6923022825196474,0.49760254238181106,0.7974108877351862,0.6387343912806717,1.0097682876139518,0.7748578372390554,-0.7661605604670605,-0.9338564845146118]",1
"[0.20378743350785547,0.8393475738999794,-0.6216036506313005,0.6974092465410733,-0.6717504318595564,0.4784757174140151,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-1.5421581727956057]",1
"[-0.30477454426930933,0.6837036285202471,-0.45182809215606895,0.6974092465410733,0.4301205578365005,-1.3342758555096281,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,0.8557778039992661]",1
"[-1.0652794878379066,-0.742792775601994,-2.108885438772536,-0.5014309784145001,0.4301205578365005,0.7153642595283544,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.5996682436512738]",1
"[0.025821304757136676,0.2752362429990739,0.6798611194738577,1.396732711098491,-1.039040761758242,1.7427999692642233,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,1.1200960096319659]",1
"[-0.79187020151573,-0.8499969122929601,-1.1303108896792677,0.8972159507003356,0.7974108877351862,0.18485091390038577,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-1.3673030568907296]",1
"[0.5150702049864592,-1.0189022035876123,-0.1961347658250917,0.8972159507003356,-0.6717504318595564,-1.3342758555096281,1.0097682876139518,0.7748578372390554,-0.7661605604670605,1.5808799897423473]",1
"[-1.0652794878379066,-1.0189022035876123,0.5550989638313472,-0.6013343304941313,-0.3044601019608708,-0.1811523611968277,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,-0.9604645274214421]",1
"[0.5109721350385154,-0.04513410998348794,0.6408759101546965,2.096056175655909,-0.6717504318595564,0.00884372622389394,-0.7320491812025733,0.7748578372390554,-0.7661605604670605,-0.514667030541822]",1
"[0.27022952513140175,0.3022212908102134,-0.4532238468629162,-0.2017209221756068,0.06283022793781484,0.8908907619470249,-0.7320491812025733,-1.2904782399831956,-0.7661605604670605,0.23802910447579664]",1
